Category,Product,URL
Live Sound | Microphones | Dynamic Microphones,P5 Dynamic Supercardioid Microphone W/Switch,https://www.storedj.com.au/akg-p5-vocal-dynamic-microphone
Recording | Microphones | Dynamic Microphones,e904 Dynamic Microphone,http://www.bettermusic.com.au/sennheiser-e904-dynamic-instrument-microphone
Live Sound | Speakers,Eurolive B1200D Subwoofa,http://www.guitarfactory.com.au/PA/Behringer/active-pa/behringer-eurolive-b1200d
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,Bassbreaker 18/30 Combo,http://www.bettermusic.com.au/fender-bassbreaker-18-30-2x12-guitar-amplifier-combo
Guitars | Bass Guitars | Electric Bass Guitars,BB2025X Model Bass Vintage Sunburst  ,http://www.bigmusicshop.com.au/yamaha-bb2025x-vintage-sunburst-bass-guitar.html
"Amps & FX | Effects | Chorus, Phaser & Flanger Pedals",BF-3 Flanger,http://www.portmacguitars.com.au/bf-3-flanger.html
Guitars | Electric Guitars,RG421EX BKF Electric Guitar,http://www.portmacguitars.com.au/ibanez-rg421ex-bkf-electric-guitar-2015.html
Guitars | Ibanez Guitars | Ibanez Electric Guitars,JS2400 Joe Satriani Signature Electric Guitar,https://www.kosmic.com.au/ibanez-js24p-joe-satriani-premium-signature-electr
Guitars | Ibanez Guitars | Ibanez Electric Guitars,JS2400 Joe Satriani Signature Electric Guitar,https://www.ghmusic.com.au/ibanez-joe-satriani-js2450-mcp-signature-electric-guitar.html
Amps & FX | Bass Amps | Bass Heads,Rumble 200 Bass Amp Head,http://www.portmacguitars.com.au/fender-rumble-200-head-v3.html
Guitars | Fender Guitars | Fender Electric Guitars,Fender Telecaster Crimson Red Transparent / Ash Body,http://www.bigmusicshop.com.au/fender-american-professional-telecaster-rosewood-crimson-red-transparent.html
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Dual Terror 30w Valve Head,http://www.allansbillyhyde.com.au/prod/DT30H/Orange-DT30-Dual-Terror-30w-Guitar-Amplifier-Head.aspx
Amps & FX | Bass Amps | Bass Combos,BA-115 Bass Combo 100w,http://www.guitarfactory.com.au/Amps/Ampeg/Bass_Combo/ampeg-ba115-bass-combo
Live Sound | Microphones,SM 57 Instrument Microphone SM57,https://www.storedj.com.au/shure-sm57-instrument-microphone
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Bassbreaker 007 Head - New 2016,http://www.bettermusic.com.au/fender-bassbreaker-007-guitar-amplifier-head
Amps & FX | Effects | Delay & Reverb,Skysurfer Reverb Pedal,http://www.guitarfactory.com.au/Pedals_FX/TC_Electronic/single-effects/skysurfer-reverb
Amps & FX | Bass Amps | Bass Combos,CMD 102P 400 Watt Bass Amp Combo 2 x 10 Inch Speakers,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=4817
Amps & FX | Bass Amps | Bass Combos,Mini CMD 151P,http://www.haworthguitars.com.au/products/amplifiers/bass-27/mark-bass-mini-cmd-151p/
Guitars | Bass Guitars | Fender P Bass,Artist Mike Dirnt Precision Bass - Black,http://www.bigmusicshop.com.au/squier-mike-dirnt-signature-p-bass-black.html
Keys | Keyboards,Arius YDP-163 Digital Piano - Rosewood,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11045
Amps & FX | Effects | Guitar Effects,PS-6 Harmonist,https://www.ghmusic.com.au/boss-ps-6-harmonist.html
Keys | Keyboards,Arius YDP-163 Digital Piano - Black,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=11045
Amps & FX | Effects,Doctor Q Envelope Follower,http://www.bigmusicshop.com.au/electro-harmonix-nano-doctor-q.html
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,NT15C1 15-Watt Night Train Combo- 1 Only At This Price Please Call,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6737
Guitars and Folk Instruments | Electric Guitars Package Upgrade,Katana 50 Guitar Amplifier,https://www.kosmic.com.au/boss-katana-50-combo-amplifier
Amps & FX | Effects | Noise Reduction,EVH 5150 Overdrive Pedal with Noise Gate,https://www.ghmusic.com.au/mxr-5150-overdrive-pedal.html
Recording | Microphones | Small Diaphragm Condensor,B5 Condenser Microphone with Interchangeable Capsule,https://www.belfieldmusic.com.au/behringer-b5-condenser-microphone.html
Live Sound | Mixers | Powered Mixers,EMX5016CF 16-Channel 500w Powered Mixer,http://www.bigmusicshop.com.au/yamaha-emx5016cf-500w-powered-mixer.html
Guitars | Electric Guitars,JS Series Dinky Arch Top JS32TQ Electric Guitar - Trans Red,http://www.guitarfactory.com.au/Guitars/Electric/Jackson/2015/Jackson-S32TQ-Dinky
Amps & FX | Bass Amps | Bass Combos,BA-110 Bass Combo 35w,http://www.guitarfactory.com.au/Amps/Ampeg/Bass_Combo/ampeg-ba110-bass-combo
Amps & FX | Acoustic Amps,T15S Troubadour 015 Watt Acoustic Amp,http://www.bettermusic.com.au/ibanez-troubadour-t15s-acoustic-instrument-amplifier
Guitars | Electric Guitars | Les Pauls,Les Paul Standard Plustop Pro - Wine Red,http://www.bigmusicshop.com.au/epiphone-les-paul-standard-plustop-pro-electric-guitar-wine-red.html
Live Sound | Speakers | Passive Speakers,"CBR15 15"" Passive Speaker",https://www.storedj.com.au/yamaha-cbr15-passive-15-2-way-loudspeaker
Amps & FX | Effects | Guitar Effects,PS-6 Harmonist,https://www.belfieldmusic.com.au/boss-ps-6-harmonist-pedal.html
Other,Ring Thing,http://www.bigmusicshop.com.au/electro-harmonix-ring-thing.html
Guitars | Guitar Starter Packs | Electric Guitar and Amp Packs,Affinity Fat Strat HSS Pack with Frontman 15 Amp,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=933
Live Sound | Portable & Wireless PA,EUROLIVE B207MP3 Portable PA / Foldback,http://www.haworthguitars.com.au/products/pro-audio-mics/speakers/behringer-eurolive-b207mp3-compact-speaker/
Guitars and Folk Instruments | Acoustic Guitars Intermediate - $300 - $800,T30 Troubadour Acoustic Guitar Amplifier,http://www.portmacguitars.com.au/ibanez-troubadour-t30.html
Guitars | Acoustic Guitars | 12 Strings,DR-212 Dreadnought 12 String Acoustic,http://www.bigmusicshop.com.au/epiphone-dr-212-12-string-acoustic-guitar.html
Guitars | Acoustic Guitars,EA80 Austrailan Acoustic Guitar + Maton Flight Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1052
Guitars | Electric Guitars,JS Series Dinky Arch Top JS22 Electric Guitar - Satin Black,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=6772
Amps & FX | Effects | EQ & Compressor,TLC Linear Control Compressor Pedal,https://www.kosmic.com.au/aguilar-tlc-compressor-compression-pedal
Guitars | Electric Guitars,RGIF8 Iron Label Fan Fret 8 String Electric Guitar,https://www.kosmic.com.au/ibanez-rg-if8-fan-fret-8-string-satin-black
Guitars | Ibanez Guitars | Ibanez Hollow Body Electric Guitars,GB40THII AA George Benson Signature Model Electric Hollowbody Guitar,https://www.kosmic.com.au/ibanez-lgb30-nt-george-benson-signature-archtop
Recording | Control Surfaces,Pro Tools Dock - Introductory Offer!,http://www.bettermusic.com.au/avid-pro-tools-dock
Guitars | Acoustic Guitars | Acoustic Electric Guitars,Sonoran SCE Acoustic Electric Guitar v2,http://www.bigmusicshop.com.au/fender-sonoran-sce-acoustic-guitar-surf-green.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,M808 Acoustic Guitar + Deluxe Maton Case,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8585
Amps & FX | Bass Amps | Bass Combos,Mini CMD 121P 400 Watt Bass Amp Combo,http://www.allansbillyhyde.com.au/prod/MINI-CMD-121P/Markbass-Mini-CMD-121P-300w-Bass-Guitar-Cabinet.aspx
"Amps & FX | Effects | Distortion, Overdrive & Fuzz",RAT 2 Distortion/Overdrive/Fuzz Pedal,https://www.ghmusic.com.au/proco-rat-2.html
Live Sound | Mixers | Analog Mixers,Studio Live AR16 18 Channel Analogue Mixer,http://www.bigmusicshop.com.au/presonus-ar16-16ch-analogue-mixer-recorder.html
Accessories & Parts | Cables & Leads,"EP706R 6"" Premium Patch Cable - Red",https://www.belfieldmusic.com.au/dimarzio-6-inch-patch-cable-lead-red-6-pedal-ep706r.html
Amps & FX | Bass Amps | Bass Heads,Little Mark Ninja,http://www.allansbillyhyde.com.au/prod/NINJA/Markbass-Little-Mark-Ninja-Bass-Amplifier-Head.aspx
Amps & FX | Effects | Guitar Effects,BDI21 V-Tone Bass,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7620
"Recording | Software | VST's, Instruments and FX",Komplete 11 Ultimate (Upgrade from Komplete 8 - 10 Standard),https://www.storedj.com.au/native-instruments-komplete-11-music-production-suite
"Amps & FX | Effects | Chorus, Phaser & Flanger Pedals",Corona Chorus Pedal,https://www.ghmusic.com.au/corona-chorus-pedal.html
Guitars | Electric Guitars,Classic Player '60s Stratocaster&#174; w/gig bag,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8635
"Amps & FX | Effects | Chorus, Phaser & Flanger Pedals",Bass Envelope Filter Effects Pedal,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=4418
Guitars | Guitar Starter Packs | Electric Guitar and Amp Packs,GigmakerFX Electric Guitar Pack - Black,https://www.ghmusic.com.au/yamaha-gigmakerfx-electric-guitar-pack.html
Live Sound | Mixers | Analog Mixers,Xenyx Q502USB Mixer,http://www.guitarfactory.com.au/PA/Behringer/Mixers/behringer-q502usb
Amps & FX | Effects | EQ & Compressor,Forcefield Compressor Pedal,http://www.guitarfactory.com.au/Pedals_FX/TC_Electronic/single-effects/forcefield-compressor
DJ/Lighting | DJ Gear | DJ Controllers,NI Traktor Kontrol S8,http://www.bettermusic.com.au/native-instruments-traktor-kontrol-s8
Amps & FX | Effects | Guitar Effects,OC-3 Super Octave,http://www.allansbillyhyde.com.au/prod/OC3/Boss-OC-3-Super-Octave-Guitar-Effects-Pedal.aspx
Guitars | Electric Guitars,Deluxe Roadhouse Stratocaster - Mystic Ice Blue,http://www.haworthguitars.com.au/products/guitars/electric/fender-mexico-deluxe-roadhouse-strat-rw-mystic-ice-blue/
Guitars | Electric Guitars,Classic Vibe 50s Stratocaster Left Handed Sunburst,https://www.belfieldmusic.com.au/fender-squier-classic-vibe-50s-strat-electric-guitar-left-handed-stratocaster-2-colour-sunburst-0303009503.html
DJ/Lighting | DJ Gear | Accessories ,Traktor Kontrol X1 MKII,https://www.storedj.com.au/native-instruments-traktor-kontrol-x1-mk2-controller
Guitars,G9455 DIXIE SPECIAL 5-String Open-Back Banjo ,http://www.bettermusic.com.au/gretsch-g9455-dixie-special-5-string-banjo
Guitars | Electric Guitars | Hollowbodies,ES-339 2016 Memphis Faded Cherry Electric Guitar,http://www.allansbillyhyde.com.au/prod/ES33916RDNH1/Gibson-ES-339-Semi-Hollow-2016-Memphis-Acoustic_Electric-Guitar-(Faded-Cherry).aspx
Guitars | Acoustic Guitars | 12 Strings,LL16-12 ARE 12 String Acoustic Electric ,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=7880
Guitars | Acoustic Guitars | Acoustic Electric Guitars,G5022CWFE Rancher™ Falcon,http://www.guitarfactory.com.au/Guitars/Acoustic/Gretsch/Gretsch-G5022CWFE-Rancher-Falcon
Guitars | Electric Guitars,RGIF8 Iron Label Fan Fret 8 String Electric Guitar,https://www.ghmusic.com.au/ibanez-iron-label-rgif7-7-string-fanned-fret-electric-guitar.html
Live Sound | Portable & Wireless PA,EPS500MP3 Portable PA System w/MP3,https://www.storedj.com.au/behringer-europort-eps500mp3-500w-portable-pa-system-w-mp3
Accessories & Parts | Tuners,Polytune 2 Clip On Tuner,http://www.bettermusic.com.au/tc-electronics-polytune-clip-tuner
Guitars | Acoustic Guitars | Acoustic Electric Guitars,Sonoran SCE Acoustic Electric Guitar v2,https://www.belfieldmusic.com.au/fender-sonoran-sce-california-acoustic-guitar-natural-solid-cutaway-electric-v2-0968604021.html
Guitars | Bass Guitars | 5 String Bass,Sterling Sub 5 String Bass Black,https://www.belfieldmusic.com.au/sterling-by-music-man-sub-series-ray-5-bass-guitar-black-5-string-stingray-ray5.html
Recording | Studio Monitors,HS8S Powered Studio Sub,http://www.allansbillyhyde.com.au/prod/HS8S/Yamaha-HS8S-Powered-Studio-Subwoofer.aspx
Guitars | Bass Guitars | Acoustic Bass Guitars,SJB5F Natural Satin Bass Guitar,https://www.belfieldmusic.com.au/cort-sjb5f-acoustic-bass-guitar-satin-natural-w-pickup.html
Live Sound | Speakers,Eurolive F1320D Powered Monitor,https://www.storedj.com.au/behringer-eurolive-f1320d-active-12-monitor-speaker
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,HT Metal 60 Combo,https://www.belfieldmusic.com.au/blackstar-ht-metal-60-guitar-valve-amp-combo.html
Accessories & Parts | Tuners,Polytune 2 Chromatic Pedal Tuner - Tune All Strings At Once!,http://www.bigmusicshop.com.au/tc-electronic-polytune-2-guitar-pedal-tuner.html
Amps & FX | Effects | Vocal Effects,Voicelive Play Acoustic Vocal Effects Pedal,http://www.bigmusicshop.com.au/tc-helicon-voicelive-play-acoustic.html
Amps & FX | Bass Amps | Bass Speaker Boxes,SVT-610HLF Classic Bass Cab 6x10,https://www.belfieldmusic.com.au/ampeg-svt-610hlf-bass-cabinet-6x10-inch.html
Amps & FX | Effects,Aqua Puss MKII  Analog Delay Guitar Effects Pedal,https://www.ghmusic.com.au/way-huge-whe701-aqua-puss.html
Amps & FX | Guitar Amps | Guitar Combos | Valve Guitar Combos,65 Deluxe Reverb,http://www.guitarfactory.com.au/Amps/Fender/Guitar_Amp/vintage-reissue-supersonic/fender-65-deluxe-reverb
Guitars | Electric Guitars | Hollowbodies,AFJ95 Hollowbody Electric Guitar - Vintage Sunburst,http://www.portmacguitars.com.au/Ibanez-AFJ95-Artcore-Hollowbody-Electric-Guitar
Recording | Rack Effects & Preamps,Central Station Plus Studio Control Bundle,http://www.bettermusic.com.au/presonus-central-station-plus-monitoring-system
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Tiny Terror Head,http://www.bigmusicshop.com.au/orange-tiny-terror-15w-guitar-amp-head.html
Recording | Rack Effects & Preamps,Clarett 8Pre,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=8807
Recording,Tube Ultragain MIC200 Tube Preamplifier,https://www.belfieldmusic.com.au/behringer-mic200-microphone-preamplifier.html
Amps & FX | Guitar Amps | Guitar Heads | Valve Guitar Heads,Tiny Terror Head,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=1657
Recording | Interfaces | Beginner,AMPLIFi TT Table Top Bluetooth Multi FX for Guitar,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=10507
Guitars | Electric Guitars | Hollowbodies,G100CE Synchromatic Cutaway  Black,http://www.bigmusicshop.com.au/gretsch-g100ce-synchromatic-cutaway-natural.html
Recording | Reflection Filters & Sound Isolation,London 16 Room Kit Black,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5061
"Amps & FX | Effects | Chorus, Phaser & Flanger Pedals",Corona Chorus Pedal,http://www.bettermusic.com.au/tc-electronic-corona-chorus-pedal
Live Sound | Wireless | Wireless Microphones,WMS40 Pro Mini Dual Instrument Wireless System,https://www.belfieldmusic.com.au/akg-wms40-mini-wireless-microphone-system-dual-instrument-set-band-a-c.html
Guitars | Taylor Guitars | Taylor Acoustic Guitars,BBTE Big Baby Taylor,http://www.bettermusic.com.au/taylor-big-baby-taylor-w-pickup
Recording | Reflection Filters & Sound Isolation,London 12 Room Kit Grey,https://www.turramusic.com.au/Pages/CatalogueItem.aspx?CIID=5068
Live Sound | Effects / Rack Mount Gear,Eurorack Pro RX1602,https://www.belfieldmusic.com.au/behringer-eurorack-rx1602-mixer.html
Guitars | Acoustic Guitars | Acoustic Electric Guitars,LS16 ARE Small Body Acoustic Electric Guitar - Natural,http://www.bigmusicshop.com.au/yamaha-ls16-natural-acoustic-guitar.html
Recording | Interfaces | 8+ Inputs,Studio 192 Audio Interface ,http://www.bettermusic.com.au/presonus-studio-192-audio-interface-26x32-usb3-0
Accessories & Parts,"PS-1 Sustain Pedal, Metal",http://www.guitarfactory.com.au/Keyboards/Accessories/Korg-PS-1-Sustain-Pedal
Live Sound | Speakers | Passive Speakers,"CBR15 15"" Passive Speaker",http://www.bettermusic.com.au/yamaha-cbr15-15-passive-loudspeaker
Guitars | Electric Guitars | Fender Telecaster,John 5 Telecaser - J5 Tele RW Black,https://www.belfieldmusic.com.au/fender-squier-j5-signature-tele-electric-guitar-black-john-5-telecaster-0301005506.html
Guitars | Fender Guitars | Fender 5 String Bass Guitars,5 String Deluxe Dimension Bass V - Aged Cherry,https://www.belfieldmusic.com.au/fender-deluxe-dimension-bass-guitar-v-5-string-rw-aged-cherry-burst-0143810331-made-in-mexico.html
Keys | Keyboards,Artis SE 88 Note Keyboard,http://www.bettermusic.com.au/kurzweil-artis-se-88-note-keyboard
Amps & FX | Effects | Delay & Reverb,Echobrain Analog Delay Pedal,http://www.bigmusicshop.com.au/tc-electronic-echobrain-delay.html
Amps & FX | Effects | Guitar Effects,AW-3 Dynamic Wah,http://www.allansbillyhyde.com.au/prod/AW3/Boss-AW-3-Dynamic-Wah-Guitar-Effects-Pedal.aspx
Recording | Interfaces | Professional ,Scarlett 18i20 Second Generation Interface,http://www.bettermusic.com.au/focusrite-scarlett-18i20-audio-interface-generation-2
Amps & FX | Effects | Vocal Effects,TC Helicon Voicetone T1 Vocal Effect Pedal,http://www.bettermusic.com.au/tc-helicon-voicetone-t1-adaptive-tone-dynamics-pedal
Guitars | Guitar Starter Packs | Acoustic Guitar Packs,FA-100 Acoustic Guitar Pack FA100,https://www.ghmusic.com.au/fender-fa-100-pack.html
Keyboards | Synthesizers,MONOTRON Analogue Ribbon Synthesizer,https://www.belfieldmusic.com.au/korg-monotron-delay-analogue-ribbon-synthesizer.html
Recording | Sound Cards,Eleven Rack - Guitar Processor (with Pro Tools 12 1-year subscription),http://www.guitarfactory.com.au/Studio/Avid/avid-eleven-rack
Live Sound | Wireless | Wireless Microphones,WMS40 Pro Mini Dual Microphone Wireless System,https://www.belfieldmusic.com.au/akg-wms40-mini-wireless-microphone-system-dual-handheld-vocal-set-band-a-c.html
Guitars | Classical Guitars,GA5TCE Acoustic Electric Classical Nylon String Guitar,https://www.ghmusic.com.au/ibanez-ga5tce-classical-guitar.html
Guitars | Electric Guitars | Hollowbodies,AFJ95 Hollowbody Electric Guitar - Vintage Sunburst,http://www.bettermusic.com.au/ibanez-afj95-artcore-hollowbody-electric-guitar-2013
Accessories & Parts | Cases & Gig Bags,940-ED50 Mandolin Case Suit F-Style,http://www.allansbillyhyde.com.au/prod/940-ED50/Epiphone¶©-F-Style-Mandolin-Hard-Case.aspx
Accessories & Parts | Cases & Gig Bags,K8 Tote Bag,https://www.storedj.com.au/qsc-k8-nylon-cordura-padded-tote-bag
Guitars | Electric Guitars,RGAIX6U ABS Electric Guitar,https://www.kosmic.com.au/ibanez-rgaix6u-abs-iron-label-electric-guitar
"Amps & FX | Effects | Chorus, Phaser & Flanger Pedals",Afterglow Chorus Effects Pedal,http://www.guitarfactory.com.au/Pedals_FX/TC_Electronic/single-effects/afterglow-chorus
"Amps & FX | Effects | Chorus, Phaser & Flanger Pedals",Nano Clone Chorus,https://www.ghmusic.com.au/electro-harmonix-nano-clone-chorus-pedal.html
Other,AD-8 Acoustic Guitar Processor,http://www.bettermusic.com.au/boss-ad-8-acoustic-guitar-processor-ad8
Recording | Software | Digital Audio Workstations & Recording,Live 9 Suite,https://www.kosmic.com.au/ableton-live-9-suite-recording-software
